track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
41460213,0.646,0.962,9.0,-4.862,1.0,0.0536,0.138,0.0,0.471,0.961,164.79,144333.0
25043926,0.37,0.876,6.0,-6.317,0.0,0.0591,0.12,0.0464,0.357,0.515,147.016,271880.0
6328182,0.511,0.769,4.0,-7.032,1.0,0.042,0.181,0.0,0.0921,0.818,129.657,160907.0
33907946,0.741,0.87,11.0,-7.835,1.0,0.0679,0.0337,0.789,0.101,0.927,128.01,272200.0
4506162,0.467,0.958,4.0,-4.808,0.0,0.0775,0.000479,0.199,0.299,0.701,145.92,180880.0
20451768,0.474,0.923,9.0,-4.056,1.0,0.0373,0.01,6.58e-05,0.107,0.398,134.308,241200.0
36083179,0.587,0.874,11.0,-3.597,1.0,0.0548,0.0546,0.000452,0.0511,0.469,95.012,291400.0
22482572,0.288,0.987,4.0,-1.359,1.0,0.223,0.0168,0.0,0.264,0.336,184.519,147960.0
16721893,0.718,0.691,4.0,-6.44,1.0,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107.0
24836916,0.474,0.805,4.0,-4.063,0.0,0.0266,0.0129,2.51e-06,0.175,0.409,78.102,237067.0
15059876,0.658,0.814,0.0,-4.631,1.0,0.0558,0.229,0.00676,0.216,0.69,108.016,183602.0
31390649,0.779,0.572,6.0,-9.985,0.0,0.378,0.157,0.0,0.246,0.647,135.956,300160.0
18504911,0.704,0.809,4.0,-3.045,1.0,0.0321,0.0233,0.0,0.0596,0.962,131.952,169413.0
44418625,0.37,0.96,3.0,-4.162,0.0,0.0378,0.000241,0.0116,0.0563,0.717,89.428,224133.0
24233678,0.581,0.854,1.0,-8.485,0.0,0.0428,0.00197,0.0013,0.111,0.788,131.18,259840.0
34721301,0.46,0.796,0.0,-4.501,0.0,0.0333,0.00107,0.0,0.106,0.182,100.011,222067.0
29621331,0.701,0.539,2.0,-8.968,1.0,0.0277,0.000655,0.005,0.0589,0.752,107.531,312627.0
27742842,0.555,0.881,7.0,-2.332,1.0,0.0332,0.0598,0.628,0.369,0.676,118.671,247907.0
26567176,0.71,0.789,4.0,-3.874,1.0,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064.0
32437599,0.36,0.391,6.0,-10.6,1.0,0.0528,0.296,0.000406,0.129,0.162,84.281,177227.0
7250063,0.692,0.57,7.0,-8.077,1.0,0.185,0.666,0.0,0.107,0.309,91.917,250454.0
36155610,0.829,0.435,0.0,-10.136,1.0,0.0515,0.0363,0.881,0.119,0.594,103.817,230147.0
14716653,0.474,0.0404,9.0,-22.208,0.0,0.0387,0.948,0.000263,0.111,0.18,119.415,310773.0
20520715,0.58,0.701,4.0,-6.643,1.0,0.045,0.012,0.0181,0.302,0.263,104.967,242520.0
17820105,0.648,0.309,2.0,-12.432,1.0,0.0264,0.526,0.000249,0.124,0.407,112.929,303213.0
37262754,0.283,0.983,2.0,-2.513,1.0,0.06,0.000678,0.0,0.19,0.548,96.067,178000.0
17731418,0.295,0.924,5.0,-3.407,1.0,0.0678,4.02e-05,0.00462,0.377,0.219,171.941,239387.0
34710494,0.263,0.97,5.0,-4.182,0.0,0.163,0.00338,0.000795,0.0922,0.17,151.729,397827.0
13528287,0.437,0.948,4.0,-6.041,0.0,0.0554,0.000716,0.000261,0.146,0.361,96.72,222440.0
35938854,0.43,0.594,10.0,-10.987,0.0,0.0298,0.00687,0.365,0.369,0.328,164.557,278787.0
126616,0.547,0.695,9.0,-4.969,1.0,0.0337,0.108,0.00301,0.14,0.641,144.684,241987.0
45296703,0.464,0.779,7.0,-4.717,0.0,0.0478,0.00905,0.36,0.126,0.155,158.097,235360.0
44746127,0.457,0.719,4.0,-3.921,0.0,0.0323,0.191,0.0,0.228,0.168,142.034,240493.0
26765152,0.58,0.575,3.0,-7.72,1.0,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,235173.0
7108648,0.391,0.761,1.0,-6.062,1.0,0.0319,0.000891,0.0301,0.128,0.247,115.723,498133.0
28215546,0.518,0.803,8.0,-6.337,0.0,0.0318,0.00151,0.0246,0.612,0.633,133.462,257040.0
21868848,0.341,0.422,5.0,-10.596,1.0,0.0293,0.43,0.00241,0.22,0.327,83.33,395974.0
38094440,0.622,0.933,9.0,-3.277,0.0,0.0385,0.000405,5.85e-06,0.27,0.126,118.979,246600.0
45568064,0.427,0.965,0.0,-4.282,1.0,0.15,0.00404,0.00472,0.369,0.0654,131.948,240760.0
28381091,0.566,0.385,7.0,-11.272,1.0,0.0304,0.796,7.63e-06,0.103,0.571,114.227,258067.0
12144404,0.3,0.956,10.0,-5.016,1.0,0.185,5.32e-05,0.0161,0.532,0.271,134.083,181507.0
36998905,0.54,0.73,2.0,-5.807,0.0,0.0385,0.00429,0.0125,0.163,0.168,116.099,324667.0
36392903,0.501,0.131,5.0,-16.792,1.0,0.03,0.797,2.73e-05,0.111,0.0394,108.033,354827.0
7104045,0.438,0.938,6.0,-5.611,0.0,0.094,0.00842,1.08e-06,0.806,0.584,160.212,181493.0
8479575,0.457,0.515,4.0,-4.31,1.0,0.0261,0.358,0.0,0.278,0.222,74.984,142973.0
17981532,0.465,0.517,4.0,-6.189,1.0,0.0284,0.00854,0.0403,0.209,0.137,136.176,284373.0
32341979,0.482,0.463,1.0,-7.927,1.0,0.0573,0.282,0.848,0.36,0.0427,115.011,293173.0
7479208,0.476,0.871,1.0,-2.672,1.0,0.041,0.000395,0.0244,0.118,0.302,154.568,134907.0
18031161,0.24,0.968,0.0,-3.669,0.0,0.109,0.000996,0.000106,0.119,0.119,89.686,297947.0
10351903,0.541,0.677,4.0,-10.764,1.0,0.0373,0.122,0.0191,0.0938,0.555,101.1,316467.0
8367801,0.315,0.97,7.0,-5.424,1.0,0.483,0.0234,2.03e-06,0.122,0.37,149.749,298893.0
4401764,0.429,0.668,4.0,-7.539,0.0,0.044,0.208,0.0,0.538,0.398,77.737,211067.0
24890705,0.775,0.719,7.0,-6.212,0.0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,246027.0
43691689,0.214,0.91,8.0,-6.662,1.0,0.389,0.477,0.00833,0.0517,0.448,175.549,313373.0
43049602,0.282,0.488,10.0,-24.646,0.0,0.714,1.18e-05,0.532,0.445,0.104,187.92,38760.0
20334769,0.537,0.495,8.0,-6.188,1.0,0.0255,0.127,0.00453,0.109,0.155,73.019,288000.0
25578085,0.282,0.656,8.0,-6.557,1.0,0.0302,0.0105,0.0,0.0892,0.242,139.352,251867.0
46515513,0.905,0.389,8.0,-14.505,1.0,0.332,0.74,0.162,0.106,0.196,120.046,193143.0
21441274,0.387,0.623,2.0,-8.812,1.0,0.0342,0.148,0.111,0.0944,0.138,120.705,447067.0
14388477,0.194,0.971,7.0,-6.136,1.0,0.113,0.000214,0.862,0.363,0.0343,82.863,495627.0
10169366,0.792,0.747,0.0,-15.366,1.0,0.149,0.202,0.00429,0.221,0.968,144.15,219827.0
44097761,0.499,0.397,7.0,-9.334,0.0,0.0263,0.342,0.062,0.1,0.12,134.967,172160.0
32133955,0.78,0.634,1.0,-5.941,1.0,0.16,0.0199,2.98e-05,0.29,0.754,125.25,304507.0
22491027,0.635,0.688,11.0,-6.136,0.0,0.0346,0.0023,1.07e-05,0.507,0.389,107.989,239240.0
38739690,0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500.0
39390996,0.462,0.96,9.0,-5.966,1.0,0.0835,0.129,0.0357,0.142,0.454,145.475,334493.0
10903779,0.736,0.756,11.0,-7.099,1.0,0.047,0.00632,0.00577,0.106,0.712,117.016,231847.0
32931006,0.475,0.953,2.0,-6.951,1.0,0.15,0.000291,0.00338,0.104,0.232,118.033,199227.0
7558259,0.548,0.978,6.0,-3.965,1.0,0.0935,8.43e-05,0.000509,0.919,0.348,121.05,260095.0
35232621,0.448,0.985,0.0,-1.28,0.0,0.0446,0.00961,0.825,0.0896,0.102,135.023,304880.0
12177393,0.173,0.801,5.0,-6.635,1.0,0.0512,0.00962,0.961,0.101,0.137,111.0,265373.0
28941733,0.431,0.233,9.0,-15.242,1.0,0.0288,0.832,0.848,0.099,0.085,81.183,363973.0
22564212,0.645,0.705,1.0,-5.008,1.0,0.299,0.000813,0.0,0.128,0.376,137.133,229670.0
35637302,0.664,0.916,1.0,-3.888,1.0,0.473,0.17,1.67e-05,0.164,0.559,93.134,173159.0
44155851,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0
42926298,0.142,0.0813,5.0,-29.491,1.0,0.0423,0.787,0.821,0.319,0.24,140.18,46213.0
10836798,0.522,0.907,0.0,-5.062,1.0,0.0345,0.00912,5.06e-06,0.195,0.5,156.034,338493.0
45890344,0.554,0.963,6.0,-3.762,0.0,0.035,0.000244,0.0702,0.431,0.918,128.175,195147.0
33781240,0.524,0.553,0.0,-10.767,1.0,0.0292,0.831,0.0,0.174,0.517,104.578,196493.0
27618134,0.586,0.7,0.0,-9.558,1.0,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400.0
32489448,0.296,0.85,7.0,-6.22,1.0,0.0501,0.0944,0.737,0.0807,0.0796,175.25,328187.0
41036771,0.536,0.854,7.0,-6.907,1.0,0.0298,0.0129,0.743,0.156,0.905,122.733,162160.0
44980303,0.604,0.883,11.0,-3.821,0.0,0.047,0.0254,0.0,0.0813,0.544,90.001,245533.0
40043344,0.299,0.971,7.0,-3.118,1.0,0.142,0.000456,0.0,0.283,0.336,184.549,259307.0
25496063,0.531,0.793,11.0,-6.889,0.0,0.0496,0.000192,0.0241,0.229,0.417,110.003,235613.0
22005499,0.373,0.737,1.0,-5.282,1.0,0.0297,9.4e-06,0.0,0.0696,0.565,177.9,186893.0
8078214,0.467,0.848,9.0,-3.063,0.0,0.0716,0.0617,0.0,0.29,0.674,170.038,205752.0
19374124,0.405,0.741,0.0,-7.76,1.0,0.103,0.416,0.0,0.112,0.406,94.097,166467.0
20117136,0.692,0.459,11.0,-9.461,0.0,0.0403,0.0632,0.512,0.136,0.35,150.695,266644.0
6454444,0.309,0.596,5.0,-5.599,1.0,0.0293,0.101,0.0,0.21,0.161,164.587,394400.0
18433805,0.369,0.933,0.0,-2.853,1.0,0.0349,6.83e-05,0.397,0.528,0.521,146.805,193627.0
46831592,0.451,0.831,5.0,-8.641,0.0,0.307,0.0623,0.0,0.185,0.41,176.162,214120.0
38041650,0.429,0.937,2.0,-3.986,1.0,0.0573,0.000131,0.0002,0.0807,0.894,194.838,185027.0
10429882,0.696,0.734,7.0,-5.294,1.0,0.0298,0.0485,0.0,0.183,0.711,107.987,225080.0
30682278,0.641,0.725,7.0,-7.376,1.0,0.039,0.16,0.00321,0.648,0.808,112.529,170133.0
19483296,0.29,0.84,4.0,-10.427,1.0,0.0457,0.388,0.848,0.475,0.229,89.182,334400.0
42628864,0.827,0.669,10.0,-5.358,0.0,0.176,0.015,0.0,0.188,0.6,102.038,213607.0
24347889,0.454,0.882,5.0,-4.251,1.0,0.06,0.00122,0.00156,0.138,0.497,95.999,212310.0
38679318,0.414,0.554,4.0,-7.68,0.0,0.0328,0.00243,0.0,0.18,0.531,149.244,134933.0
15631359,0.924,0.74,8.0,-1.299,1.0,0.0774,0.0827,0.0,0.163,0.621,133.974,222293.0
33446435,0.586,0.426,4.0,-8.673,0.0,0.0362,0.842,0.815,0.0898,0.793,150.968,119450.0
32134402,0.367,0.452,10.0,-10.422,1.0,0.0307,0.0353,0.00228,0.689,0.189,113.066,520787.0
19007524,0.641,0.894,8.0,-7.41,1.0,0.0273,0.0857,0.009,0.157,0.972,109.823,199453.0
16645463,0.549,0.84,7.0,-8.935,1.0,0.0392,0.0115,0.751,0.142,0.546,100.026,326680.0
36921732,0.603,0.912,4.0,-6.041,1.0,0.104,0.0979,0.158,0.0809,0.278,156.169,285200.0
15479202,0.54,0.661,3.0,-5.534,0.0,0.0381,0.0765,0.0,0.125,0.506,90.012,231107.0
40628951,0.365,0.924,4.0,-7.066,1.0,0.0488,0.0144,0.000254,0.423,0.632,135.811,296467.0
45007558,0.322,0.968,9.0,-5.59,1.0,0.106,0.00999,4.12e-05,0.445,0.316,115.565,200039.0
36370394,0.443,0.533,7.0,-5.956,1.0,0.0473,0.429,3.66e-06,0.332,0.596,183.791,222813.0
18116052,0.503,0.718,4.0,-7.202,1.0,0.039,0.219,0.511,0.258,0.419,73.989,298173.0
14351272,0.677,0.619,9.0,-7.446,0.0,0.0334,0.457,0.000149,0.221,0.74,119.624,269840.0
41471630,0.409,0.848,1.0,-9.797,1.0,0.0328,0.00563,0.92,0.128,0.258,165.928,223013.0
26875711,0.603,0.918,4.0,-6.652,0.0,0.0641,0.216,0.146,0.287,0.452,102.473,233655.0
31276133,0.45,0.501,4.0,-12.611,1.0,0.0712,0.49,2.51e-05,0.552,0.327,84.841,218133.0
31529058,0.371,0.259,7.0,-11.352,1.0,0.0312,0.443,0.00384,0.0752,0.0467,140.425,163707.0
33025260,0.831,0.921,5.0,-2.383,0.0,0.0582,0.153,0.00224,0.305,0.795,108.002,239227.0
42753688,0.406,0.72,1.0,-4.647,1.0,0.0291,0.354,0.795,0.0541,0.641,91.336,187307.0
35206730,0.58,0.748,4.0,-5.433,1.0,0.0323,0.00935,0.0,0.753,0.584,109.781,216760.0
20510329,0.6,0.796,2.0,-4.481,1.0,0.0275,0.000109,5.2e-05,0.484,0.75,105.991,257920.0
19015103,0.295,0.264,7.0,-12.203,1.0,0.0432,0.853,0.926,0.0962,0.0736,143.191,121200.0
4580894,0.349,0.755,3.0,-5.89,0.0,0.0677,0.00414,1.04e-06,0.184,0.198,178.016,209933.0
41234013,0.607,0.953,2.0,-1.744,0.0,0.0471,0.0706,2.94e-05,0.213,0.315,118.885,225200.0
15316153,0.71,0.734,0.0,-14.932,0.0,0.052,0.511,0.838,0.0701,0.4,147.979,177093.0
41178438,0.242,0.983,2.0,-2.679,1.0,0.106,5.08e-05,4.43e-05,0.303,0.301,163.366,239053.0
14956138,0.196,0.97,8.0,-4.692,1.0,0.26,0.000404,0.0631,0.288,0.114,153.186,189760.0
27495520,0.614,0.663,8.0,-9.965,1.0,0.0352,0.29,0.00682,0.0986,0.823,97.083,241867.0
9822331,0.305,0.991,1.0,-2.927,0.0,0.488,0.000619,0.0,0.11,0.187,76.374,241227.0
14587700,0.867,0.477,9.0,-7.183,0.0,0.049,0.00843,0.175,0.113,0.614,124.979,223480.0
20576107,0.266,0.825,0.0,-6.132,1.0,0.0433,0.000125,0.755,0.113,0.0688,115.017,885427.0
18251204,0.554,0.933,5.0,-4.527,1.0,0.129,2.44e-05,0.0231,0.107,0.145,114.996,234307.0
31087825,0.516,0.897,0.0,-2.45,1.0,0.0582,0.000271,0.468,0.165,0.579,154.857,126307.0
7156593,0.606,0.977,1.0,-3.642,1.0,0.06,0.0206,0.5,0.179,0.809,109.41,294027.0
21791198,0.245,0.975,11.0,-2.352,0.0,0.112,0.0113,0.0,0.173,0.338,102.37,234653.0
44836026,0.629,0.362,11.0,-9.571,0.0,0.0257,0.909,0.0462,0.0956,0.348,95.274,176951.0
43868104,0.334,0.397,5.0,-10.313,0.0,0.0328,0.658,0.00014,0.136,0.225,129.127,207719.0
18082728,0.613,0.873,7.0,-6.376,0.0,0.0449,0.00397,0.00111,0.367,0.392,129.989,234813.0
38767514,0.536,0.479,5.0,-14.112,0.0,0.031,0.277,0.0285,0.139,0.504,88.831,281000.0
11966508,0.449,0.975,10.0,-2.789,0.0,0.0582,0.00045,0.0,0.14,0.785,178.069,149333.0
4708860,0.462,0.827,5.0,-6.682,1.0,0.0306,0.0116,0.421,0.502,0.808,166.668,431747.0
46035423,0.704,0.408,4.0,-13.558,1.0,0.0346,0.721,0.104,0.141,0.264,122.544,393867.0
14336455,0.82,0.831,5.0,-4.856,0.0,0.0315,0.0962,0.0,0.181,0.945,110.048,210467.0
3338157,0.302,0.868,9.0,-9.349,1.0,0.0688,5.68e-05,0.185,0.0888,0.454,136.572,237467.0
22606140,0.584,0.533,10.0,-7.11,0.0,0.0305,0.684,0.0,0.306,0.224,131.745,288427.0
38262391,0.44,0.834,10.0,-6.655,1.0,0.0412,1.76e-05,0.000131,0.284,0.356,112.932,302693.0
44380482,0.282,0.547,2.0,-8.621,1.0,0.0322,0.03,0.888,0.104,0.133,151.468,410187.0
32485072,0.32,0.937,6.0,-10.392,1.0,0.0553,0.000333,0.159,0.344,0.684,155.621,291547.0
23467400,0.341,0.753,9.0,-5.07,0.0,0.0398,0.00187,0.156,0.135,0.0632,137.635,340715.0
40398763,0.493,0.987,4.0,-3.398,1.0,0.122,8.96e-06,0.0,0.231,0.354,103.979,203813.0
38026148,0.764,0.626,0.0,-8.274,1.0,0.0288,0.457,6.35e-06,0.201,0.961,118.34,252853.0
43645061,0.158,0.572,7.0,-6.293,0.0,0.0346,0.000926,0.893,0.144,0.347,79.176,223933.0
30353245,0.494,0.96,1.0,-5.478,1.0,0.126,3.93e-05,0.00519,0.113,0.127,125.969,493027.0
11118515,0.473,0.958,4.0,-4.373,1.0,0.149,0.000327,0.00419,0.042,0.242,139.908,155320.0
38181655,0.529,0.127,11.0,-16.066,1.0,0.0274,0.611,0.000109,0.237,0.578,63.05,203573.0
45858840,0.641,0.511,5.0,-10.92,1.0,0.0279,0.21,0.0111,0.0883,0.378,109.839,241533.0
28391220,0.633,0.395,8.0,-9.638,1.0,0.0857,0.692,0.000222,0.108,0.123,138.023,314075.0
36780664,0.595,0.805,2.0,-9.282,1.0,0.0473,0.0214,0.0416,0.11,0.339,113.01,220075.0
15826431,0.511,0.724,0.0,-5.927,1.0,0.0311,0.000826,0.00019,0.23,0.536,130.029,198081.0
36026321,0.568,0.905,5.0,-6.113,0.0,0.0333,8.05e-05,0.841,0.0969,0.413,126.008,317573.0
38585498,0.667,0.824,8.0,-5.867,1.0,0.0665,0.177,0.0152,0.0933,0.518,114.998,207851.0
45321781,0.348,0.973,10.0,-4.818,0.0,0.0716,0.000457,0.781,0.135,0.374,152.235,133067.0
44276549,0.224,0.905,5.0,-3.239,0.0,0.0722,0.0509,0.0,0.281,0.485,78.318,205707.0
42977389,0.485,0.453,5.0,-10.177,0.0,0.0274,0.0025,0.811,0.142,0.149,106.081,312413.0
35378062,0.778,0.899,2.0,-6.552,1.0,0.0451,0.0028,0.0345,0.0263,0.881,119.995,204133.0
33377157,0.881,0.546,7.0,-9.357,1.0,0.0407,0.0532,0.000149,0.0497,0.852,102.814,320413.0
33368202,0.498,0.62,9.0,-14.651,1.0,0.0477,0.483,0.813,0.0947,0.0348,90.046,137636.0
8443941,0.678,0.163,2.0,-16.594,1.0,0.06,0.909,0.805,0.0949,0.507,139.914,169714.0
14246229,0.558,0.768,2.0,-9.997,1.0,0.0343,0.121,0.0626,0.124,0.429,81.909,260573.0
7865959,0.286,0.5,1.0,-14.281,0.0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,343933.0
23849424,0.546,0.311,1.0,-10.396,1.0,0.0288,0.818,1.65e-05,0.107,0.246,147.464,260533.0
41162239,0.192,0.757,9.0,-5.253,1.0,0.0844,4.68e-05,0.00133,0.123,0.294,83.105,243467.0
17739121,0.546,0.97,5.0,-2.661,0.0,0.097,0.000823,2.08e-05,0.275,0.383,100.065,216427.0
30103029,0.592,0.729,8.0,-4.156,1.0,0.0448,0.022,0.0,0.0653,0.709,116.03,236267.0
45914473,0.459,0.427,7.0,-7.734,1.0,0.0267,0.114,0.0,0.168,0.354,139.902,195493.0
24269196,0.307,0.048,8.0,-25.331,0.0,0.0751,0.958,6.07e-06,0.0899,0.184,74.329,71053.0
8407597,0.848,0.666,0.0,-6.547,1.0,0.274,0.173,0.000699,0.129,0.744,96.662,251573.0
30031346,0.52,0.981,2.0,-2.75,1.0,0.0906,0.000867,0.00177,0.197,0.633,158.937,240572.0
19179081,0.644,0.73,1.0,-6.565,1.0,0.0287,0.00215,0.00178,0.233,0.695,116.981,352004.0
21093099,0.263,0.759,0.0,-7.288,1.0,0.0431,0.0555,0.0,0.231,0.429,179.904,284496.0
10835315,0.506,0.93,4.0,-3.499,1.0,0.0675,0.129,0.00682,0.0931,0.305,146.994,297427.0
10931773,0.632,0.856,10.0,-3.463,1.0,0.0348,0.0624,0.0,0.347,0.867,119.397,232693.0
38943108,0.583,0.729,1.0,-6.645,0.0,0.0341,0.000522,1.47e-05,0.487,0.539,152.996,284613.0
20564234,0.316,0.49,9.0,-14.578,1.0,0.0391,0.416,0.367,0.0537,0.267,152.1,198222.0
18044507,0.382,0.589,9.0,-7.315,0.0,0.0267,0.0465,0.0,0.122,0.335,140.059,243360.0
31129649,0.722,0.435,9.0,-14.354,1.0,0.0525,0.00895,0.397,0.142,0.629,131.87,264533.0
24438742,0.518,0.948,6.0,-5.58,0.0,0.0683,0.00504,0.104,0.228,0.55,103.025,201400.0
22006324,0.563,0.441,4.0,-9.902,1.0,0.0437,0.773,0.0,0.351,0.468,115.168,290467.0
17333762,0.546,0.749,1.0,-8.345,0.0,0.0371,0.0109,0.378,0.0854,0.136,95.304,492267.0
9416974,0.555,0.798,3.0,-5.658,1.0,0.0279,0.00254,1.5e-05,0.171,0.284,89.987,362093.0
17111524,0.752,0.459,10.0,-12.285,0.0,0.0692,0.017,0.784,0.0918,0.38,139.45,291019.0
17156961,0.662,0.797,7.0,-6.735,1.0,0.0356,0.000141,0.0508,0.64,0.51,119.98,254267.0
19529556,0.174,0.781,6.0,-7.066,1.0,0.0406,0.0452,0.00346,0.0822,0.276,81.37,254400.0
34456360,0.713,0.678,5.0,-3.525,0.0,0.102,0.273,0.0,0.149,0.734,138.009,271333.0
36156358,0.557,0.789,0.0,-5.093,1.0,0.0313,0.000326,0.00305,0.153,0.367,99.982,234853.0
8004857,0.313,0.631,2.0,-7.734,0.0,0.0395,0.0525,0.0833,0.184,0.184,119.972,461053.0
39182340,0.599,0.406,4.0,-19.881,0.0,0.0368,0.822,0.933,0.112,0.326,134.762,547133.0
7069680,0.113,0.857,9.0,-6.714,1.0,0.0779,0.000337,0.258,0.193,0.137,81.01,728333.0
41069232,0.401,0.13,5.0,-17.638,1.0,0.0312,0.989,0.305,0.101,0.213,93.091,210653.0
19629551,0.605,0.619,9.0,-8.971,0.0,0.0261,0.423,0.313,0.0732,0.578,133.074,505773.0
33852775,0.475,0.899,9.0,-4.321,0.0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,230667.0
4475546,0.418,0.452,1.0,-13.099,1.0,0.0356,0.638,0.00026,0.0959,0.168,175.088,218733.0
31850877,0.49,0.78,11.0,-8.535,0.0,0.131,0.000288,0.0196,0.108,0.387,108.137,296320.0
5542036,0.369,0.739,11.0,-4.607,0.0,0.0395,0.494,0.0639,0.559,0.416,79.008,241000.0
11246021,0.247,0.982,1.0,-3.23,1.0,0.112,0.000139,0.0385,0.345,0.0822,178.199,202600.0
44006932,0.768,0.864,11.0,-6.145,1.0,0.0324,0.101,0.0,0.162,0.891,110.008,173027.0
33636961,0.152,0.959,6.0,-4.143,0.0,0.151,1.49e-05,4.83e-05,0.654,0.27,78.875,278107.0
15247411,0.615,0.401,4.0,-14.07,0.0,0.0507,0.203,0.0,0.086,0.672,87.959,264960.0
15643228,0.513,0.628,4.0,-9.056,0.0,0.19,0.0997,0.0,0.146,0.501,70.568,213933.0
43862442,0.579,0.736,6.0,-3.863,0.0,0.0527,0.31,0.0,0.198,0.613,127.999,230613.0
33067075,0.212,0.81,1.0,-4.506,0.0,0.0363,0.000567,0.0,0.233,0.202,81.874,295027.0
20850824,0.415,0.132,7.0,-18.839,1.0,0.0353,0.94,0.137,0.113,0.122,169.006,336760.0
10429982,0.595,0.804,7.0,-7.911,0.0,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,341533.0
10894168,0.553,0.901,1.0,-4.055,0.0,0.0835,0.00196,1.53e-06,0.162,0.587,150.162,241920.0
19499294,0.345,0.531,0.0,-12.708,1.0,0.0305,0.00642,7.28e-06,0.14,0.49,176.302,313693.0
4370702,0.329,0.499,2.0,-13.7,1.0,0.0453,0.0455,0.000465,0.0963,0.132,93.508,359680.0
25051552,0.625,0.414,0.0,-8.7,1.0,0.0369,0.294,0.0,0.151,0.669,130.088,189613.0
8181659,0.399,0.94,4.0,-6.686,1.0,0.0915,1.7e-05,0.815,0.348,0.132,154.999,401120.0
36840368,0.38,0.388,4.0,-16.123,0.0,0.0413,0.288,0.0175,0.322,0.265,139.206,178307.0
23286378,0.376,0.41,2.0,-11.452,1.0,0.034,0.753,0.000543,0.234,0.171,100.031,234053.0
18616384,0.578,0.808,9.0,-4.131,1.0,0.0284,0.0608,0.144,0.0388,0.597,93.979,190613.0
36648495,0.433,0.725,0.0,-7.296,1.0,0.0244,0.12,4.34e-05,0.225,0.376,89.059,261360.0
43957066,0.631,0.908,6.0,-4.842,0.0,0.0391,0.00144,0.0,0.23,0.821,128.027,222449.0
38943523,0.655,0.632,2.0,-4.802,1.0,0.0489,0.0189,0.0,0.0722,0.447,120.113,188493.0
28883756,0.643,0.802,6.0,-4.92,1.0,0.0227,0.0299,0.0,0.0719,0.53,95.99,270333.0
37225047,0.621,0.31,9.0,-10.164,0.0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707.0
40335574,0.391,0.793,10.0,-8.111,0.0,0.0335,0.000584,0.00746,0.188,0.3,185.012,292347.0
8743649,0.461,0.834,2.0,-4.868,1.0,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154.0
28151554,0.511,0.42,3.0,-9.794,0.0,0.0286,0.375,0.84,0.152,0.239,170.873,215947.0
40822733,0.582,0.689,7.0,-12.203,1.0,0.0277,0.607,0.0571,0.145,0.531,111.166,297853.0
11272262,0.481,0.973,7.0,-1.945,1.0,0.0542,0.0037,0.000877,0.325,0.362,99.331,195520.0
40495238,0.665,0.991,7.0,-6.725,1.0,0.256,0.0117,0.00392,0.339,0.0676,152.596,413880.0
14289253,0.481,0.956,1.0,-4.557,0.0,0.0394,0.00465,8.48e-06,0.285,0.57,160.015,217707.0
9097747,0.78,0.68,4.0,-6.081,1.0,0.0305,0.141,1.2e-05,0.138,0.594,118.026,180560.0
5556164,0.24,0.548,1.0,-8.378,0.0,0.0325,0.00607,0.875,0.0941,0.128,127.337,350320.0
38667825,0.454,0.26,8.0,-13.193,0.0,0.0401,0.539,0.00078,0.0675,0.598,174.322,324133.0
4290746,0.234,0.73,10.0,-4.854,1.0,0.0446,0.199,4.77e-06,0.13,0.12,152.972,290947.0
43573354,0.802,0.639,10.0,-11.316,0.0,0.0447,0.483,0.876,0.0959,0.771,140.016,118853.0
44757327,0.532,0.459,9.0,-10.329,1.0,0.0307,0.172,6.61e-05,0.0472,0.597,98.196,659267.0
44671396,0.729,0.989,9.0,-4.613,0.0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,352906.0
27974243,0.628,0.428,2.0,-6.915,1.0,0.0285,0.0469,0.00012,0.211,0.196,102.104,294600.0
3605754,0.747,0.665,0.0,-4.38,1.0,0.0573,0.00106,1.19e-05,0.0702,0.432,117.035,247533.0
14666450,0.652,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.986,210200.0
40210568,0.652,0.549,6.0,-7.555,0.0,0.039,0.317,0.0,0.104,0.186,120.073,312427.0
18689815,0.824,0.688,8.0,-8.573,1.0,0.0331,0.13,0.225,0.0672,0.745,102.108,209493.0
27156297,0.613,0.815,0.0,-4.541,1.0,0.0295,0.138,0.821,0.113,0.219,99.983,253427.0
17262325,0.497,0.947,0.0,-8.802,1.0,0.0391,8.21e-05,0.000693,0.118,0.588,90.371,217907.0
8928815,0.538,0.557,11.0,-8.678,1.0,0.0914,0.262,0.914,0.102,0.506,131.03,231724.0
